time,Y1,Y2
82054,-0.00278882759093455,-0.06108401551572
82055,-0.0027888275906346634,-0.061084015512737136
82056,-0.002788827590309791,-0.06108401550975582
82057,-0.0027888275899783967,-0.06108401550675614
82058,-0.0027888275896646416,-0.06108401550377553
82059,-0.0027888275893713345,-0.06108401550083817
82060,-0.0027888275890789863,-0.06108401549790758
82061,-0.0027888275887707303,-0.06108401549492226
82062,-0.0027888275884534264,-0.06108401549187357
82063,-0.002788827588150527,-0.06108401548883295
82064,-0.0027888275878751524,-0.061084015485893
82065,-0.00278882758761438,-0.061084015483084446
82066,-0.002788827587342684,-0.06108401548035659
82067,-0.0027888275870491643,-0.06108401547763736
82068,-0.0027888275867478753,-0.06108401547490324
82069,-0.002788827586460406,-0.06108401547218379
82070,-0.0027888275861914845,-0.061084015469503365
82071,-0.002788827585925408,-0.06108401546683483
82072,-0.002788827585646301,-0.06108401546412364
82073,-0.002788827585357953,-0.06108401546135533
82074,-0.002788827585080223,-0.06108401545858611
82075,-0.0027888275848263256,-0.06108401545589808
82076,-0.0027888275845871892,-0.061084015453325556
82077,-0.0027888275843407358,-0.06108401545083061
82078,-0.0027888275840754683,-0.06108401544834989
82079,-0.002788827583801725,-0.06108401544585771
82080,-0.0027888275835385467,-0.06108401544337673
82081,-0.0027888275832919744,-0.061084015440930575
82082,-0.0027888275830496067,-0.061084015438499804
82083,-0.002788827582796779,-0.06108401543603669
82084,-0.0027888275825348817,-0.061084015433522876
82085,-0.002788827582280512,-0.06108401543100174
82086,-0.0027888275820465744,-0.06108401542854526
82087,-0.002788827581827132,-0.061084015426189575
82088,-0.0027888275816033118,-0.061084015423907456
82089,-0.0027888275813634867,-0.061084015421643864
82090,-0.002788827581114905,-0.0610840154193721
82091,-0.0027888275808741524,-0.061084015417108825
82092,-0.0027888275806480854,-0.06108401541487635
82093,-0.0027888275804271454,-0.06108401541266146
82094,-0.0027888275801980075,-0.0610840154104229
82095,-0.0027888275799602324,-0.061084015408140034
82096,-0.0027888275797274993,-0.06108401540584544
82097,-0.0027888275795121095,-0.06108401540360162
82098,-0.0027888275793106366,-0.06108401540144514
82099,-0.0027888275791071396,-0.0610840153993576
82100,-0.002788827578890217,-0.06108401539729173
82101,-0.002788827578664585,-0.06108401539522074
82102,-0.0027888275784445126,-0.061084015393156214
82103,-0.002788827578237276,-0.061084015391118685
82104,-0.002788827578035731,-0.06108401538909994
82105,-0.00278882757782795,-0.06108401538706473
82106,-0.0027888275776121406,-0.06108401538499136
82107,-0.0027888275773994098,-0.06108401538290349
82108,-0.002788827577201249,-0.06108401538085483
82109,-0.0027888275770162067,-0.06108401537888132
82110,-0.0027888275768309873,-0.061084015376971744
82111,-0.0027888275766346747,-0.061084015375085995
82112,-0.002788827576429947,-0.06108401537319789
82113,-0.0027888275762289233,-0.06108401537131477
82114,-0.002788827576038991,-0.061084015369455145
82115,-0.0027888275758550275,-0.061084015367614715
82116,-0.0027888275756665025,-0.06108401536576374
82117,-0.0027888275754706718,-0.061084015363880355
82118,-0.0027888275752763953,-0.06108401536198099
82119,-0.0027888275750942303,-0.06108401536011131
82120,-0.0027888275749242404,-0.061084015358305814
82121,-0.002788827574755486,-0.061084015356559065
82122,-0.0027888275745777203,-0.06108401535483744
82123,-0.0027888275743920086,-0.06108401535311593
82124,-0.0027888275742085113,-0.061084015351398374
82125,-0.0027888275740344873,-0.061084015349701135
82126,-0.0027888275738664836,-0.0610840153480229
82127,-0.0027888275736953285,-0.061084015346338894
82128,-0.002788827573517647,-0.06108401534462781
82129,-0.0027888275733403667,-0.06108401534290022
82130,-0.0027888275731730405,-0.06108401534119453
82131,-0.002788827573016863,-0.061084015339543295
82132,-0.002788827572862967,-0.06108401533794556
82133,-0.0027888275727018922,-0.06108401533637356
82134,-0.0027888275725334605,-0.06108401533480379
82135,-0.0027888275723660684,-0.061084015333237304
82136,-0.0027888275722066733,-0.06108401533168831
82137,-0.0027888275720531776,-0.06108401533015769
82138,-0.0027888275718976974,-0.06108401532862509
82139,-0.0027888275717364887,-0.06108401532707024
82140,-0.0027888275715748354,-0.06108401532549908
82141,-0.002788827571421263,-0.061084015323943565
82142,-0.002788827571277777,-0.0610840153224339
82143,-0.0027888275711373117,-0.06108401532097259
82144,-0.0027888275709912623,-0.06108401531953701
82145,-0.0027888275708385173,-0.06108401531810548
82146,-0.0027888275706859076,-0.06108401531667683
82147,-0.002788827570539966,-0.06108401531526317
82148,-0.002788827570399676,-0.06108401531386697
82149,-0.0027888275702583503,-0.06108401531247172
82150,-0.00278882757011208,-0.06108401531105854
82151,-0.0027888275699647705,-0.06108401530962977
82152,-0.002788827569823934,-0.06108401530821168
82153,-0.0027888275696921227,-0.061084015306831885
82154,-0.0027888275695638195,-0.061084015305495475
82155,-0.002788827569431301,-0.061084015304184364
82156,-0.0027888275692927837,-0.061084015302878755
82157,-0.002788827569153726,-0.061084015301575846
82158,-0.0027888275690201567,-0.06108401530028576
82159,-0.002788827568891901,-0.06108401529901201
82160,-0.0027888275687633648,-0.06108401529774143
82161,-0.0027888275686306346,-0.06108401529645672
82162,-0.0027888275684964715,-0.061084015295157494
82163,-0.002788827568367415,-0.061084015293865056
82164,-0.002788827568246352,-0.06108401529260438
82165,-0.00278882756812908,-0.06108401529138235
82166,-0.002788827568008754,-0.06108401529018479
82167,-0.002788827567883132,-0.061084015288993924
82168,-0.002788827567756485,-0.06108401528780571
82169,-0.0027888275676342905,-0.06108401528662844
82170,-0.0027888275675170123,-0.061084015285466274
82171,-0.002788827567400042,-0.06108401528430891
82172,-0.0027888275672795777,-0.06108401528314071
82173,-0.0027888275671574475,-0.061084015281959315
82174,-0.0027888275670392743,-0.06108401528078171
82175,-0.0027888275669281128,-0.06108401527963022
82176,-0.002788827566820863,-0.061084015278512926
82177,-0.00278882756671153,-0.061084015277419024
82178,-0.002788827566597588,-0.061084015276332705
82179,-0.0027888275664822945,-0.0610840152752491
82180,-0.002788827566370555,-0.06108401527417484
82181,-0.0027888275662633012,-0.061084015273114405
82182,-0.0027888275661567988,-0.06108401527205989
82183,-0.002788827566047442,-0.06108401527099739
82184,-0.0027888275659363106,-0.06108401526992311
82185,-0.002788827565828181,-0.061084015268850385
82186,-0.0027888275657261445,-0.06108401526779895
82187,-0.0027888275656280147,-0.06108401526677758
82188,-0.0027888275655286003,-0.06108401526577831
82189,-0.0027888275654252338,-0.06108401526478726
82190,-0.002788827565320315,-0.06108401526379905
82191,-0.0027888275652181807,-0.06108401526281884
82192,-0.002788827565120088,-0.06108401526185118
82193,-0.002788827565023067,-0.06108401526089015
82194,-0.0027888275649237673,-0.061084015259923546
82195,-0.0027888275648226784,-0.061084015258946626
82196,-0.0027888275647238066,-0.06108401525796964
82197,-0.0027888275646301814,-0.061084015257009835
82198,-0.0027888275645403613,-0.06108401525607631
82199,-0.0027888275644499046,-0.061084015255163465
82200,-0.00278882756435611,-0.06108401525425925
82201,-0.0027888275642606627,-0.06108401525335804
82202,-0.0027888275641673485,-0.061084015252463694
82203,-0.002788827564077634,-0.06108401525158064
82204,-0.0027888275639892093,-0.061084015250704636
82205,-0.002788827563899014,-0.061084015249825055
82206,-0.0027888275638070846,-0.061084015248936606
82207,-0.002788827563716736,-0.06108401524804696
82208,-0.0027888275636308644,-0.06108401524717106
82209,-0.0027888275635486264,-0.06108401524631797
82210,-0.002788827563466267,-0.06108401524548406
82211,-0.0027888275633811328,-0.061084015244659014
82212,-0.002788827563294325,-0.06108401524383712
82213,-0.002788827563209106,-0.06108401524302116
82214,-0.002788827563127057,-0.0610840152422153
82215,-0.0027888275630464335,-0.06108401524141665
82216,-0.0027888275629644813,-0.06108401524061606
82217,-0.002788827562880898,-0.061084015239808005
82218,-0.0027888275627983867,-0.06108401523899801
82219,-0.002788827562719662,-0.061084015238198876
82220,-0.00278882756264435,-0.061084015237419444
82221,-0.0027888275625693165,-0.06108401523665765
82222,-0.002788827562492018,-0.061084015235904766
82223,-0.0027888275624130842,-0.061084015235155206
82224,-0.00278882756233529,-0.06108401523441079
82225,-0.002788827562260259,-0.061084015233675376
82226,-0.0027888275621867206,-0.06108401523294712
82227,-0.0027888275621122316,-0.061084015232218264
82228,-0.002788827562036247,-0.06108401523148325
82229,-0.002788827561960935,-0.061084015230745844
82230,-0.0027888275618887957,-0.061084015230016935
82231,-0.002788827561819818,-0.06108401522930493
82232,-0.002788827561751419,-0.06108401522860904
82233,-0.0027888275616812105,-0.061084015227921964
82234,-0.002788827561609447,-0.061084015227238345
82235,-0.002788827561538459,-0.061084015226559235
82236,-0.002788827561469855,-0.06108401522588811
82237,-0.002788827561402756,-0.061084015225223956
82238,-0.002788827561335027,-0.06108401522456025
82239,-0.002788827561265956,-0.061084015223891584
82240,-0.0027888275611972495,-0.06108401522322033
82241,-0.0027888275611311756,-0.06108401522255562
82242,-0.0027888275610679952,-0.06108401522190533
82243,-0.0027888275610056116,-0.06108401522126967
82244,-0.0027888275609418184,-0.06108401522064261
82245,-0.0027888275608765802,-0.06108401522001911
82246,-0.002788827560811827,-0.06108401521939961
82247,-0.002788827560749109,-0.06108401521878716
82248,-0.0027888275606878696,-0.06108401521818138
82249,-0.0027888275606262635,-0.06108401521757688
82250,-0.0027888275605634782,-0.06108401521696849
82251,-0.002788827560500827,-0.061084015216357486
82252,-0.002788827560440338,-0.06108401521575144
82253,-0.0027888275603824677,-0.06108401521515765
82254,-0.002788827560325543,-0.06108401521457703
82255,-0.0027888275602675557,-0.06108401521400471
82256,-0.002788827560208253,-0.06108401521343603
82257,-0.0027888275601492068,-0.06108401521287092
82258,-0.002788827560091881,-0.061084015212312034
82259,-0.002788827560035976,-0.06108401521175945
82260,-0.0027888275599799194,-0.06108401521120874
82261,-0.002788827559922847,-0.06108401521065512
82262,-0.00278882755986574,-0.06108401521009898
82263,-0.00278882755981039,-0.06108401520954653
82264,-0.0027888275597573865,-0.061084015209004416
82265,-0.002788827559705421,-0.061084015208474104
82266,-0.0027888275596526894,-0.06108401520795173
82267,-0.0027888275595987825,-0.061084015207433034
82268,-0.002788827559544958,-0.06108401520691756
82269,-0.002788827559492572,-0.061084015206407556
82270,-0.0027888275594415268,-0.06108401520590345
82271,-0.002788827559390501,-0.061084015205401666
82272,-0.0027888275593386186,-0.06108401520489779
82273,-0.002788827559286584,-0.0610840152043916
82274,-0.00278882755923596,-0.06108401520388809
82275,-0.0027888275591874193,-0.06108401520339326
82276,-0.0027888275591399637,-0.06108401520290894
82277,-0.0027888275590919917,-0.061084015202432125
82278,-0.002788827559042987,-0.061084015201959
82279,-0.0027888275589939364,-0.06108401520148881
82280,-0.0027888275589460754,-0.06108401520102344
82281,-0.0027888275588994612,-0.06108401520056353
82282,-0.002788827558852999,-0.061084015200106236
82283,-0.002788827558805829,-0.06108401519964757
82284,-0.0027888275587584304,-0.06108401519918683
82285,-0.0027888275587121506,-0.061084015198728
82286,-0.002788827558667704,-0.0610840151982764
82287,-0.0027888275586243523,-0.061084015197834116
82288,-0.002788827558580693,-0.06108401519739889
82289,-0.0027888275585361416,-0.061084015196967316
82290,-0.0027888275584914525,-0.061084015196538444
82291,-0.0027888275584477358,-0.06108401519611381
82292,-0.0027888275584051635,-0.061084015195694195
82293,-0.0027888275583628427,-0.06108401519527738
82294,-0.002788827558319952,-0.0610840151948598
82295,-0.0027888275582767874,-0.06108401519444043
82296,-0.0027888275582344975,-0.06108401519402235
82297,-0.002788827558193807,-0.06108401519361029
82298,-0.002788827558154194,-0.061084015193206435
82299,-0.002788827558114443,-0.06108401519280916
82300,-0.0027888275580739363,-0.06108401519241547
82301,-0.00278882755803323,-0.0610840151920243
82302,-0.0027888275579933085,-0.06108401519163685
82303,-0.002788827557954425,-0.06108401519125399
82304,-0.0027888275579158643,-0.06108401519087401
82305,-0.0027888275578768582,-0.06108401519049377
82306,-0.002788827557837558,-0.06108401519011203
82307,-0.0027888275577989297,-0.061084015189731146
82308,-0.0027888275577616865,-0.06108401518935521
82309,-0.0027888275577254823,-0.061084015188986485
82310,-0.002788827557689275,-0.06108401518862385
82311,-0.0027888275576524405,-0.06108401518826471
82312,-0.002788827557615369,-0.06108401518790792
82313,-0.002788827557578922,-0.06108401518755442
82314,-0.002788827557543407,-0.06108401518720508
82315,-0.0027888275575082624,-0.06108401518685864
82316,-0.0027888275574727826,-0.06108401518651235
82317,-0.002788827557437007,-0.06108401518616484
82318,-0.0027888275574017374,-0.061084015185817866
82319,-0.0027888275573676575,-0.06108401518547495
82320,-0.002788827557334563,-0.061084015185138334
82321,-0.0027888275573015723,-0.06108401518480732
82322,-0.0027888275572680705,-0.06108401518447968
82323,-0.0027888275572343145,-0.06108401518415426
82324,-0.002788827557201048,-0.06108401518383175
82325,-0.0027888275571686097,-0.061084015183512995
82326,-0.00278882755713657,-0.06108401518319709
82327,-0.002788827557104291,-0.06108401518288167
82328,-0.002788827557071728,-0.0610840151825653
82329,-0.0027888275570395367,-0.061084015182249235
82330,-0.00278882755700836,-0.06108401518193649
82331,-0.002788827556978104,-0.06108401518162922
82332,-0.0027888275569480335,-0.06108401518132707
82333,-0.0027888275569175574,-0.06108401518102816
82334,-0.0027888275568868246,-0.06108401518073136
82335,-0.002788827556856468,-0.06108401518043712
82336,-0.00278882755682684,-0.06108401518014627
82337,-0.0027888275567976243,-0.06108401517985818
82338,-0.0027888275567682515,-0.06108401517957083
82339,-0.0027888275567386146,-0.061084015179282795
82340,-0.0027888275567092436,-0.0610840151789949
82341,-0.00278882755668073,-0.06108401517870971
82342,-0.0027888275566530676,-0.06108401517842926
82343,-0.0027888275566256495,-0.06108401517815347
82344,-0.0027888275565979208,-0.06108401517788077
82345,-0.002788827556569942,-0.06108401517761006
82346,-0.002788827556542247,-0.06108401517734163
82347,-0.0027888275565151883,-0.06108401517707625
82348,-0.0027888275564885417,-0.06108401517681349
82349,-0.0027888275564618074,-0.06108401517655168
82350,-0.0027888275564348355,-0.06108401517628941
82351,-0.0027888275564080453,-0.0610840151760272
82352,-0.002788827556381975,-0.06108401517576716
82353,-0.002788827556356683,-0.06108401517551122
82354,-0.0027888275563316763,-0.061084015175259486
82355,-0.002788827556306441,-0.06108401517501069
82356,-0.0027888275562809716,-0.06108401517476378
82357,-0.0027888275562557097,-0.06108401517451891
82358,-0.0027888275562309994,-0.06108401517427676
82359,-0.002788827556206692,-0.0610840151740371
82360,-0.0027888275561823534,-0.06108401517379852
82361,-0.0027888275561578075,-0.06108401517355969
82362,-0.0027888275561333787,-0.06108401517332087
82363,-0.0027888275561095493,-0.0610840151730838
82364,-0.002788827556086424,-0.06108401517285025
82365,-0.0027888275560636103,-0.06108401517262049
82366,-0.002788827556040639,-0.0610840151723935
82367,-0.0027888275560174545,-0.06108401517216829
82368,-0.0027888275559944174,-0.06108401517194492
82369,-0.0027888275559718534,-0.06108401517172398
82370,-0.0027888275559496763,-0.06108401517150537
82371,-0.002788827555927514,-0.06108401517128793
82372,-0.0027888275559051754,-0.06108401517107043
82373,-0.002788827555882905,-0.06108401517085291
82374,-0.00278882755586113,-0.0610840151706368
82375,-0.0027888275558399876,-0.0610840151704237
82376,-0.0027888275558191687,-0.06108401517021401
82377,-0.0027888275557982536,-0.06108401517000691
82378,-0.002788827555777149,-0.0610840151698015
82379,-0.0027888275557561445,-0.061084015169597744
82380,-0.0027888275557355425,-0.06108401516939615
82381,-0.0027888275557153065,-0.06108401516919673
82382,-0.0027888275556951217,-0.061084015168998536
82383,-0.002788827555674791,-0.06108401516880043
82384,-0.002788827555654493,-0.06108401516860232
82385,-0.002788827555634601,-0.06108401516840534
82386,-0.0027888275556152723,-0.06108401516821093
82387,-0.0027888275555962706,-0.061084015168019555
82388,-0.002788827555577223,-0.061084015167830595
82389,-0.0027888275555580113,-0.061084015167643245
82390,-0.0027888275555388625,-0.06108401516745739
82391,-0.002788827555520055,-0.06108401516727346
82392,-0.002788827555501588,-0.061084015167091534
82393,-0.0027888275554832,-0.06108401516691086
82394,-0.002788827555464696,-0.061084015166730406
82395,-0.0027888275554461997,-0.06108401516654996
82396,-0.002788827555428033,-0.06108401516637043
82397,-0.0027888275554103633,-0.061084015166193086
82398,-0.0027888275553930165,-0.06108401516601844
82399,-0.002788827555375666,-0.06108401516584604
82400,-0.0027888275553581763,-0.06108401516567515
82401,-0.002788827555340723,-0.06108401516550562
82402,-0.002788827555323555,-0.06108401516533781
82403,-0.0027888275553067015,-0.06108401516517185
82404,-0.002788827555289947,-0.061084015165007124
82405,-0.002788827555273104,-0.061084015164842735
82406,-0.0027888275552562514,-0.061084015164678374
82407,-0.0027888275552396644,-0.06108401516451476
82408,-0.002788827555223514,-0.061084015164352995
82409,-0.002788827555207676,-0.06108401516419363
82410,-0.002788827555191867,-0.06108401516403633
82411,-0.002788827555175945,-0.06108401516388046
82412,-0.002788827555160038,-0.06108401516372583
82413,-0.0027888275551443695,-0.06108401516357274
82414,-0.0027888275551289873,-0.061084015163421324
82415,-0.0027888275551137182,-0.06108401516327113
82416,-0.002788827555098386,-0.061084015163121355
82417,-0.002788827555083033,-0.06108401516297165
82418,-0.002788827555067893,-0.061084015162822546
82419,-0.0027888275550531326,-0.06108401516267501
82420,-0.00278882755503867,-0.06108401516252959
82421,-0.002788827555024263,-0.061084015162386075
82422,-0.0027888275550097662,-0.061084015162243904
82423,-0.002788827554995271,-0.061084015162102864
82424,-0.002788827554980972,-0.06108401516196319
82425,-0.0027888275549669325,-0.06108401516182506
82426,-0.002788827554953015,-0.061084015161688106
82427,-0.002788827554939056,-0.061084015161551625
82428,-0.0027888275549250714,-0.061084015161415255
82429,-0.0027888275549112543,-0.061084015161279384
82430,-0.002788827554897767,-0.06108401516114484
82431,-0.0027888275548845595,-0.06108401516101216
82432,-0.002788827554871427,-0.06108401516088121
82433,-0.0027888275548582264,-0.061084015160751536
82434,-0.0027888275548450183,-0.061084015160622895
82435,-0.002788827554831972,-0.061084015160495476
82436,-0.0027888275548191574,-0.06108401516036945
82437,-0.0027888275548064697,-0.06108401516024456
82438,-0.0027888275547937593,-0.061084015160120186
82439,-0.0027888275547810217,-0.061084015159995966
82440,-0.0027888275547684155,-0.061084015159872156
82441,-0.0027888275547560924,-0.06108401515974946
82442,-0.002788827554744031,-0.06108401515962841
82443,-0.0027888275547320574,-0.06108401515950894
82444,-0.002788827554720036,-0.06108401515939065
82445,-0.0027888275547080024,-0.06108401515927333
82446,-0.0027888275546960996,-0.06108401515915709
82447,-0.0027888275546844037,-0.06108401515904212
82448,-0.0027888275546728352,-0.061084015158928216
82449,-0.0027888275546612607,-0.06108401515881486
82450,-0.0027888275546496593,-0.061084015158701696
82451,-0.0027888275546381603,-0.06108401515858888
82452,-0.0027888275546269032,-0.06108401515847701
82453,-0.002788827554615887,-0.061084015158366575
82454,-0.002788827554604969,-0.06108401515825757
82455,-0.0027888275545940202,-0.06108401515814968
82456,-0.0027888275545830564,-0.06108401515804267
82457,-0.0027888275545721987,-0.061084015157936634
82458,-0.002788827554561524,-0.06108401515783174
82459,-0.0027888275545509744,-0.06108401515772786
82460,-0.0027888275545404325,-0.061084015157624544
82461,-0.0027888275545298667,-0.06108401515752144
82462,-0.0027888275545193794,-0.06108401515741864
82463,-0.002788827554509098,-0.061084015157316644
82464,-0.0027888275544990363,-0.0610840151572159
82465,-0.0027888275544890786,-0.06108401515711646
82466,-0.002788827554479106,-0.061084015157018036
82467,-0.0027888275544691176,-0.06108401515692044
82468,-0.002788827554459214,-0.06108401515682372
82469,-0.002788827554449472,-0.061084015156728025
82470,-0.0027888275544398506,-0.061084015156633274
82471,-0.0027888275544302476,-0.06108401515653909
82472,-0.002788827554420625,-0.061084015156445154
82473,-0.002788827554411062,-0.061084015156351486
82474,-0.0027888275544016737,-0.0610840151562585
82475,-0.002788827554392484,-0.0610840151561666
82476,-0.0027888275543834005,-0.06108401515607587
82477,-0.0027888275543743153,-0.061084015155986104
82478,-0.0027888275543652154,-0.06108401515589709
82479,-0.002788827554356184,-0.061084015155808864
82480,-0.0027888275543472927,-0.06108401515572156
82481,-0.002788827554338517,-0.061084015155635135
82482,-0.002788827554329769,-0.06108401515554928
82483,-0.002788827554321005,-0.06108401515546368
82484,-0.0027888275543122864,-0.061084015155378334
82485,-0.0027888275543037147,-0.06108401515529356
82486,-0.0027888275542953217,-0.06108401515520974
82487,-0.002788827554287035,-0.06108401515512697
82488,-0.0027888275542787572,-0.061084015155045086
82489,-0.002788827554270467,-0.0610840151549639
82490,-0.0027888275542622314,-0.06108401515488343
82491,-0.0027888275542541172,-0.06108401515480378
82492,-0.0027888275542461123,-0.06108401515472495
82493,-0.0027888275542381413,-0.061084015154646676
82494,-0.00278882755423016,-0.061084015154568676
82495,-0.0027888275542222118,-0.061084015154490905
82496,-0.002788827554214387,-0.06108401515441363
82497,-0.0027888275542067215,-0.06108401515433718
82498,-0.0027888275541991608,-0.06108401515426167
82499,-0.0027888275541916177,-0.06108401515418698
82500,-0.002788827554184065,-0.061084015154112936
82501,-0.002788827554176556,-0.06108401515403953
82502,-0.0027888275541691518,-0.06108401515396687
82503,-0.0027888275541618495,-0.061084015153894965
82504,-0.0027888275541545857,-0.0610840151538236
82505,-0.002788827554147316,-0.061084015153752516
82506,-0.0027888275541400717,-0.06108401515368165
82507,-0.0027888275541329294,-0.06108401515361121
82508,-0.0027888275541259294,-0.061084015153541484
82509,-0.0027888275541190304,-0.0610840151534726
82510,-0.0027888275541121557,-0.061084015153404475
82511,-0.002788827554105275,-0.061084015153336946
82512,-0.002788827554098429,-0.06108401515326999
82513,-0.002788827554091673,-0.06108401515320371
82514,-0.0027888275540850107,-0.06108401515313811
82515,-0.0027888275540783906,-0.06108401515307304
82516,-0.002788827554071769,-0.06108401515300826
82517,-0.002788827554065167,-0.061084015152943684
82518,-0.0027888275540586495,-0.06108401515287948
82519,-0.002788827554052257,-0.06108401515281589
82520,-0.002788827554045961,-0.06108401515275306
82521,-0.0027888275540396946,-0.06108401515269091
82522,-0.002788827554033426,-0.06108401515262932
82523,-0.0027888275540271846,-0.061084015152568255
82524,-0.0027888275540210203,-0.06108401515250779
82525,-0.0027888275540149427,-0.061084015152447955
82526,-0.0027888275540089084,-0.061084015152388614
82527,-0.002788827554002877,-0.06108401515232957
82528,-0.00278882755399686,-0.06108401515227073
82529,-0.0027888275539909133,-0.0610840151522122
82530,-0.0027888275539850764,-0.06108401515215422
82531,-0.00278882755397933,-0.0610840151520969
82532,-0.002788827553973618,-0.06108401515204021
82533,-0.0027888275539679065,-0.06108401515198404
82534,-0.002788827553962217,-0.06108401515192835
82535,-0.0027888275539565935,-0.06108401515187319
82536,-0.002788827553951048,-0.061084015151818605
82537,-0.0027888275539455472,-0.061084015151764495
82538,-0.002788827553940053,-0.06108401515171068
82539,-0.00278882755393457,-0.06108401515165705
82540,-0.002788827553929145,-0.06108401515160371
82541,-0.002788827553923816,-0.06108401515155083
82542,-0.0027888275539185714,-0.061084015151498555
82543,-0.0027888275539133633,-0.06108401515144685
82544,-0.002788827553908159,-0.06108401515139562
82545,-0.0027888275539029728,-0.061084015151344824
82546,-0.0027888275538978428,-0.06108401515129451
82547,-0.0027888275538927834,-0.06108401515124472
82548,-0.0027888275538877683,-0.06108401515119537
82549,-0.002788827553882763,-0.06108401515114631
82550,-0.002788827553877767,-0.06108401515109744
82551,-0.002788827553872818,-0.06108401515104882
82552,-0.002788827553867953,-0.061084015151000606
82553,-0.0027888275538631665,-0.06108401515095292
82554,-0.0027888275538584177,-0.06108401515090576
82555,-0.0027888275538536754,-0.06108401515085903
82556,-0.0027888275538489483,-0.06108401515081271
82557,-0.002788827553844269,-0.061084015150766814
82558,-0.0027888275538396528,-0.06108401515072139
82559,-0.00278882755383508,-0.061084015150676386
82560,-0.0027888275538305194,-0.061084015150631665
82561,-0.002788827553825967,-0.061084015150587125
82562,-0.0027888275538214538,-0.06108401515054281
82563,-0.002788827553817013,-0.06108401515049885
82564,-0.0027888275538126435,-0.061084015150455355
82565,-0.0027888275538083132,-0.06108401515041234
82566,-0.0027888275538039916,-0.06108401515036972
82567,-0.002788827553799683,-0.06108401515032747
82568,-0.0027888275537954147,-0.061084015150285616
82569,-0.0027888275537912032,-0.06108401515024418
82570,-0.002788827553787034,-0.06108401515020313
82571,-0.0027888275537828783,-0.06108401515016236
82572,-0.00278882755377873,-0.06108401515012177
82573,-0.002788827553774614,-0.061084015150081376
82574,-0.002788827553770561,-0.0610840151500413
82575,-0.0027888275537665728,-0.06108401515000163
82576,-0.0027888275537626237,-0.06108401514996239
82577,-0.0027888275537586854,-0.06108401514992352
82578,-0.002788827553754758,-0.06108401514988499
82579,-0.0027888275537508653,-0.061084015149846814
82580,-0.002788827553747023,-0.06108401514980901
82581,-0.0027888275537432203,-0.061084015149771576
82582,-0.002788827553739434,-0.061084015149734404
82583,-0.0027888275537356544,-0.06108401514969741
82584,-0.0027888275537319013,-0.061084015149660595
82585,-0.002788827553728202,-0.061084015149624055
82586,-0.0027888275537245617,-0.061084015149587875
82587,-0.0027888275537209595,-0.061084015149552084
82588,-0.0027888275537173704,-0.06108401514951664
82589,-0.002788827553713791,-0.061084015149481495
82590,-0.0027888275537102407,-0.06108401514944667
82591,-0.002788827553706735,-0.061084015149412196
82592,-0.0027888275537032675,-0.06108401514937805
82593,-0.0027888275536998167,-0.061084015149344154
82594,-0.002788827553696373,-0.06108401514931044
82595,-0.0027888275536929507,-0.06108401514927688
82596,-0.002788827553689575,-0.06108401514924357
82597,-0.0027888275536862525,-0.06108401514921057
82598,-0.002788827553682967,-0.061084015149177925
82599,-0.002788827553679695,-0.061084015149145604
82600,-0.002788827553676433,-0.06108401514911355
82601,-0.0027888275536731956,-0.06108401514908179
82602,-0.0027888275536699972,-0.06108401514905034
82603,-0.0027888275536668344,-0.06108401514901919
82604,-0.0027888275536636893,-0.06108401514898829
82605,-0.0027888275536605517,-0.06108401514895755
82606,-0.0027888275536574318,-0.06108401514892697
82607,-0.0027888275536543513,-0.061084015148896595
82608,-0.002788827553651319,-0.06108401514886651
82609,-0.002788827553648322,-0.06108401514883673
82610,-0.0027888275536453394,-0.06108401514880725
82611,-0.002788827553642366,-0.06108401514877802
82612,-0.002788827553639414,-0.06108401514874905
82613,-0.0027888275536364963,-0.06108401514872036
82614,-0.002788827553633612,-0.06108401514869196
82615,-0.0027888275536307448,-0.06108401514866378
82616,-0.0027888275536278855,-0.06108401514863576
82617,-0.0027888275536250414,-0.06108401514860788
82618,-0.002788827553622231,-0.061084015148580195
82619,-0.002788827553619464,-0.06108401514855276
82620,-0.0027888275536167295,-0.0610840151485256
82621,-0.0027888275536140108,-0.06108401514849871
82622,-0.0027888275536113007,-0.06108401514847205
82623,-0.002788827553608609,-0.061084015148445636
82624,-0.0027888275536059473,-0.06108401514841946
82625,-0.002788827553603316,-0.06108401514839355
82626,-0.002788827553600703,-0.06108401514836786
82627,-0.0027888275535980973,-0.061084015148342316
82628,-0.0027888275535955047,-0.06108401514831691
82629,-0.002788827553592941,-0.06108401514829167
82630,-0.002788827553590415,-0.06108401514826665
82631,-0.0027888275535879205,-0.06108401514824188
82632,-0.002788827553585442,-0.061084015148217354
82633,-0.0027888275535829722,-0.06108401514819305
82634,-0.0027888275535805176,-0.06108401514816895
82635,-0.00278882755357809,-0.06108401514814508
82636,-0.00278882755357569,-0.061084015148121444
82637,-0.0027888275535733077,-0.06108401514809801
82638,-0.0027888275535709332,-0.06108401514807473
82639,-0.00278882755356857,-0.06108401514805157
82640,-0.0027888275535662313,-0.06108401514802855
82641,-0.0027888275535639263,-0.06108401514800574
82642,-0.0027888275535616503,-0.06108401514798315
82643,-0.0027888275535593904,-0.06108401514796079
82644,-0.002788827553557139,-0.06108401514793862
82645,-0.0027888275535549014,-0.061084015147916636
82646,-0.0027888275535526866,-0.06108401514789487
